autor_id,ime,prezime,godina_rodjenja,drzava
9699,Voldemar,Aforističnij,1984,Sjedinjene Američke Države
9700,Maksim,Kitaev,1934,Rusija
9701,Tatjana,Varencova,1943,Rusija
9702,Aleksej,Skurihin,1977,Ujedinjeno Kraljevstvo
9703,Aljona,Popova,1983,Rusija
9704,Irina,Limarenko,1984,Rusija
9705,Ruslan,Mansurov,1982,Rusija
9706,Ljusinda,Rajli,1965,Ujedinjeno Kraljevstvo
9707,Andrej,Larikov,1963,Rusija
9708,Aleksej,Strelcov,1991,Francuska
9709,Petr,Galanjuk,1944,Rusija
9710,Larisa,Romanovskaja,1956,Rusija
9711,Jurij,Tokranov,1954,Italija
9712,Polina,Čeh,1970,Ujedinjeno Kraljevstvo
9713,Pavel,Sudoplatov,1985,Rusija
9714,Viktor,Strašnov,1970,Rusija
9715,Olga,Strašnova,1969,Rusija
9716,A.,Kulagina,1950,Italija
9717,V.,Tolberg,1951,Rusija
9718,Albert,Savin,1947,Rusija
9719,Džo,Vitale,1953,Sjedinjene Američke Države
9720,Valerij,Černjaev,1974,Sjedinjene Američke Države
9721,Januš,Višnevskij,1954,Poljska
9722,V.,Saunina,1981,Italija
9723,Biz,Stoun,1974,Sjedinjene Američke Države
9724,Artjom,Frolov,1991,Rusija
9725,Marija,Šeremet,1966,Francuska
9726,Alberto,Andžela,1962,Italija
9727,Aleksej,Hohlatov,1965,Sjedinjene Američke Države
9728,Pavel,Šamatrin,1976,Sjedinjene Američke Države
9729,Ksenija,Skačkova,1956,Rusija
9730,Maksim,Šarapov,1963,Srbija
9731,Paolo Diacono – Paulus,Diaconus,1993,Rusija
9732,Anatolij,Duničev,1949,Rusija
9733,Eduard,Mustafin,1954,Sjedinjene Američke Države
9734,Nika,Romanova,1986,Rusija
9735,Gennadij,Genev,1970,Poljska
9736,Aleksandr,Stesin,1990,Rusija
9737,Vitalij,Bašun,1967,Rusija
9738,Anton,Petrjakov,1991,Ujedinjeno Kraljevstvo
9739,Artem,Šejnin,1968,Sjedinjene Američke Države
9740,Fedor,Kravcov,1961,Rusija
9741,Kerri,Lonsdejl,1972,Sjedinjene Američke Države
9742,Sara,Pennipaker,1951,Sjedinjene Američke Države
9743,Margaret,Foks,1445,Rusija
9744,El,Mjurid,1992,Sjedinjene Američke Države
9745,Vasilij,Brjuhov,1977,Nemačka
9746,Vasilij,Krisov,1928,Rusija
9747,Garet,Roberts,1968,Ujedinjeno Kraljevstvo
9748,Aleksej,Krasikov,1929,Rusija
9749,Bondo,Dorovskih,1947,Rusija
9750,Sadula,Patahov,1966,Srbija
9751,Vinfrid,Zebald,1944,Nemačka
9752,Vladimir,Kuznecov,1967,Rusija
9753,Dmitrij,Abramov,1961,Srbija
9754,Amalteja,Nova,1976,Sjedinjene Američke Države
9755,Matilda,Kšesinskaja,1872,Francuska
9756,Stanislav,Mjuller,1964,Ujedinjeno Kraljevstvo
9757,Aleksandr,Baliberdin,1945,Rusija
9758,I.,Davidov,1983,Rusija
9759,Enn,Makalister,1957,Rusija
9760,Pavel,Kolesov,1986,Rusija
9761,Vladimir,Ross,1995,Sjedinjene Američke Države
9762,Darja,Černiševa,1963,Ujedinjeno Kraljevstvo
9763,Alisa,Mun,1984,Rusija
9764,Jan,Mortimer,1964,Sjedinjene Američke Države
9765,Eduard,Lobas,1963,Srbija
9766,Ilja,Tjo,1975,Srbija
9767,Aleksej,Semenov,1986,Rusija
9768,Igor,Sidorov,1999,Rusija
9769,Anatolij,Starkov,1946,Savez Sovjetskih Socijalističkih Republika
9770,Sju,Klibold,1949,Sjedinjene Američke Države
9771,Svetozar,Černov,1966,Rusija
9772,Antonina,Taube,1957,Sjedinjene Američke Države
9773,Boris,Vujčič,1976,Rusija
9774,Olesja,Timofeeva,1972,Rusija
9775,Fedor,Dubnevič,1968,Rusija
9776,Takuan,Soho,1574,Japan
9777,Aleksej,Bikov,1896,Savez Sovjetskih Socijalističkih Republika
9778,Elena,Barbaš,1958,Poljska
9779,Ljudmila,Rogaleva,1987,Francuska
9780,Valerij,Malkin,1980,Rusija
9781,Roman,Brjusov,1979,Ujedinjeno Kraljevstvo
9782,Mihail,Kurseev,1980,Rusija
9783,Aleksej,Artjuhin,1964,Sjedinjene Američke Države
9784,Marija,Kevaldžot,1966,Rusija
9785,T.,Pančenko,1982,Rusija
9786,Dmitrij,Mansurov,1960,Rusija
9787,Porfirij,Kavsokalivit,1906,Grčka
9788,Viktor,Gusev,1909,Savez Sovjetskih Socijalističkih Republika
9789,Andrej,Fedorov,1985,Rusija
9790,Elena,Poddubskaja,1964,Rusija
9791,Arina,Ostromina,1972,Sjedinjene Američke Države
9792,Natalja,Saltanova,1965,Kanada
9793,Olga,Fateeva,1975,Nemačka
9794,Timur,Valitov,1995,Rusija
9795,Anna,Skvorcova,1996,Rusija
9796,Tatjana,Kokuseva,1979,Sjedinjene Američke Države
9797,Ekaterina,Tupova,1979,Ujedinjeno Kraljevstvo
9798,Aleksandra,Stepanova,1972,Nemačka
9799,Andrej,Evdokimov,1987,Francuska
9800,Tatjana,Markova,1992,Srbija
9801,Ekaterina,Vladimirova,1985,Nemačka
9802,Pavel,Žuravel,1982,Rusija
9803,Evgenij,Topčiev,1967,Rusija
9804,Dmitrij,Smagin,1974,Rusija
9805,Elena,Kuprijanova,1983,Rusija
9806,Darja,Novakova,1989,Sjedinjene Američke Države
9807,Elena,Šalnova,1981,Rusija
9808,Evgenija,Matikova,1989,Italija
9809,Ksenija,Krušinskaja,1984,Ujedinjeno Kraljevstvo
9810,Margarita,Lemann,1965,Sjedinjene Američke Države
9811,Julija,Geba,1991,Rusija
9812,Andrej,Gurtovenko,1967,Sjedinjene Američke Države
9813,Olga,Derjugina,1988,Rusija
9814,Oleg,Zinovev,1989,Rusija
9815,Ekaterina,Kazankova,1990,Sjedinjene Američke Države
9816,Elena,Kovalevskaja,1964,Rusija
9817,Marija,Manockova,1989,Rusija
9818,Roman,Gusev,1982,Rusija
9819,Inessa,Pleskačevskaja,1984,Rusija
9820,Elena,Krivonosova,1971,Sjedinjene Američke Države
9821,Lada,Ščerbakova,1994,Rusija
9822,Aleksandr,Dimov,1899,Savez Sovjetskih Socijalističkih Republika
9823,Anna,Saveleva,1978,Rusija
9824,Ekaterina,Zadohina,1971,Rusija
9825,Olga,Jarkova,1973,Nemačka
9826,Julija,Orlova,1976,Nemačka
9827,Ekaterina,Davidenko,1973,Sjedinjene Američke Države
9828,Anastasija,Gorlova,1979,Ujedinjeno Kraljevstvo
9829,Olga,Lušnikova,1968,Rusija
9830,Konstantin,Kožuhin,1988,Rusija
9831,Marija,Karajčeva,1981,Srbija
9832,Anastasija,Volkova,1965,Ujedinjeno Kraljevstvo
9833,Marija,Ciruleva,1963,Rusija
9834,Marija,Mandlis,1991,Rusija
9835,Galina,Baburova,1970,Rusija
9836,Elina,Kaplun,1992,Sjedinjene Američke Države
9837,Anna,Tulskaja,1993,Italija
9838,Svetlana,Pereligina,1995,Sjedinjene Američke Države
9839,Sergej,Sedov,1908,Savez Sovjetskih Socijalističkih Republika
9840,Olga,Barinova,1976,Rusija
9841,Tatjana,Mlinčik,1978,Sjedinjene Američke Države
9842,Varvara,Glebova,1987,Nemačka
9843,Dmitrij,Šiškanov,1978,Sjedinjene Američke Države
9844,Margarita,Spiričeva,1977,Sjedinjene Američke Države
9845,Valentina,Kirjanova,1977,Francuska
9846,Pavel,Mironov,1900,Savez Sovjetskih Socijalističkih Republika
9847,Nonna,Gudieva,1970,Rusija
9848,Aleksandra,Bruj,1965,Rusija
9849,Elena,Novoselova,1981,Rusija
9850,Sofja,Steblovskaja,1968,Srbija
9851,Julija,Lisova,1995,Sjedinjene Američke Države
9852,Elena,Antar,1987,Rusija
9853,Evgenija,Ovčinnikova,1985,Rusija
9854,Anna,Birjulina,1975,Nemačka
9855,Veronika,Mai,1980,Rusija
9856,Anna,Šulina,1971,Rusija
9857,Natalija,Maščenko,1972,Ujedinjeno Kraljevstvo
9858,Aleksej,Čmel,1982,Rusija
9859,Elena,Ivčenko,1972,Nemačka
9860,Alan,Uolles,1950,Sjedinjene Američke Države
9861,Iolanta,Prokopenko,1986,Nemačka
9862,Ekaterina,Gladkih,1965,Rusija
9863,Eduard,Bondarev,1956,Rusija
9864,Irina,Slovcova,1976,Ujedinjeno Kraljevstvo
9865,Dagmar,Nojbronner,1960,Rusija
9866,Ida,Rodič,1950,Sjedinjene Američke Države
9867,Evgenij,Nedzelskij,1984,Rusija
9868,Vasilij,Vahterov,1853,Savez Sovjetskih Socijalističkih Republika
9869,Nadežda,Maksimova,1993,Rusija
9870,Maks,Stark,1988,Rusija
9871,Irina,Filippova,1961,Ujedinjeno Kraljevstvo
9872,Tomas,Oberlehner,1939,Rusija
9873,Arčibald,Bruks,1963,Francuska
9874,Rodžer,Falk,1961,Rusija
9875,Meri Lu,Longvort,1973,Nemačka
9876,Albert,Nalčadžjan,1967,Rusija
9877,Aleksandr,Genis,1953,Sjedinjene Američke Države
9878,Mihail,Kipnis,1941,Rusija
9879,Robert,Šekli,1928,Sjedinjene Američke Države
9880,Julija,Bekičeva,1987,Francuska
9881,Bogdan,Kolomіjčuk,1984,Francuska
9882,Margo,Gener,1967,Rusija
9883,Čerstin Lundberg,Han,1979,Italija
9884,Klajv,Kassler,1931,Sjedinjene Američke Države
9885,Rassel,Blejk,1987,Nemačka
9886,Džek,Uinston,1976,Sjedinjene Američke Države
9887,Andre,Breton,1896,Francuska
9888,Irina,Rudičeva,1958,Rusija
9889,Per,Bul,1912,Francuska
9890,Mihail,Solovjov,1966,Ujedinjeno Kraljevstvo
9891,Astafeva,Olegovna,1994,Srbija
9892,Jurij,Habibulin,1975,Italija
9893,Marina,Mogilko,1990,Sjedinjene Američke Države
9894,Evgenij,Gavrilin,1973,Rusija
9895,Berngard,Rogge,1936,Sjedinjene Američke Države
9896,Vasilij,Durasov,1973,Sjedinjene Američke Države
9897,Valentin,Kulčickij,1987,Ujedinjeno Kraljevstvo
9898,Jurij,Solovev,1969,Sjedinjene Američke Države
9899,Šennon,Kjork,1963,Sjedinjene Američke Države
9900,Andrej,Kondrašin,1970,Rusija
9901,Albert,Vandal,1944,Rusija
9902,Dmitrij,Serebrjakov,1979,Rusija
9903,Mons,Kallentoft,1968,Švedska
9904,Marina,Selivanova,1961,Sjedinjene Američke Države
9905,Ričard,Knaak,1961,Sjedinjene Američke Države
9906,Den,Džolli,1972,Rusija
9907,Grejs,Randolf,1969,Sjedinjene Američke Države
9908,Aaron,Sparrou,1988,Rusija
9909,Maksim,Smirnov,1933,Francuska
9910,Roman,Sijdo,1982,Francuska
9911,Aleksej,Rjabov,1980,Francuska
9912,Nikita,Šaripov,1966,Ujedinjeno Kraljevstvo
9913,Anatolij,Levandovskij,1985,Rusija
9914,Aleksej,Fedorov,1994,Rusija
9915,Dmitrij,Rikov,1982,Italija
9916,Marina,Krivšenko,1989,Sjedinjene Američke Države
9917,Igor,Lipin,1951,Nemačka
9918,Lars,Mitting,1968,Norveška
9919,Džej,Papazan,1957,Italija
9920,Geri,Keller,1957,Sjedinjene Američke Države
9921,Oleg,Lapšin,1937,Rusija
9922,Kassija,Sen-Kler,1967,Rusija
9923,Mihail,Gigolašvili,1967,Sjedinjene Američke Države
9924,Natalja,Epifanovskaja,1985,Ujedinjeno Kraljevstvo
9925,Ešli,Djual,1992,Rusija
9926,Denis,Lobkov,1992,Rusija
9927,Roman,Amentius,1966,Italija
9928,Sergej,Udalcov,1977,Rusija
9929,Maksim,Kidruk,1984,Ukrajina
9930,Mikola,Bažan,1951,Sjedinjene Američke Države
9931,Adelaida,Prokter,1825,Ujedinjeno Kraljevstvo Velike Britanije i Irske
9932,Natalja,For,1969,Sjedinjene Američke Države
9933,Marina,Iljuk,1979,Rusija
9934,Vitalij,Skvorec,1984,Rusija
9935,En,Varko,1930,Rusija
9936,Vladimir,Vidžaj,1956,Italija
9937,Olga,Sorokina,1969,Rusija
9938,Gans,Rudel,1947,Poljska
9939,Metju,Sajed,1970,Ujedinjeno Kraljevstvo
9940,Julija,Volkodav,1986,Rusija
9941,Larisa,Slobodjanik,1952,Rusija
9942,Andrey,Tikhomirov,1962,Rusija
9943,Abubakar,Damilare,1935,Sjedinjene Američke Države
9944,Sergey,Smetanin,1942,Rusija
9945,Kupava,Oginskaja,1976,Rusija
9946,Mariša,Kel,1962,Poljska
9947,Denis,Lungu,1992,Sjedinjene Američke Države
9948,Sergej,Bogoljubov,1959,Nemačka
9949,Elena,Minina,1954,Rusija
9950,Džess,Bullington,1976,Rusija
9951,Indi,Gogohija,1995,Nemačka
9952,Entoni,Bejker,1980,Italija
9953,Anton,Orlov,1997,Rusija
9954,Perri,Anderson,1938,Ujedinjeno Kraljevstvo
9955,Elena,Badi,1982,Rusija
9956,Anatolij,Bočarov,1922,Rusija
9957,Ella,Čumakevič,1956,Sjedinjene Američke Države
9958,Sergej,Maslennikov,1961,Rusija
9959,Aleksej,Pohabov,1970,Ujedinjeno Kraljevstvo
9960,Natalja,Alimova,1963,Sjedinjene Američke Države
9961,Aleksandr,Kiktenko,1991,Sjedinjene Američke Države
9962,Aleksej,Šorohov,1965,Sjedinjene Američke Države
9963,Aleksandr,Bulahov,1951,Poljska
9964,Vasilij,Evstratov,1967,Ujedinjeno Kraljevstvo
9965,Vladimir,Ivanov,1946,Kanada
9966,Leonid,Budarin,1970,Sjedinjene Američke Države
9967,Sergej,Neznajuščij,1984,Rusija
9968,Aleksej,Kločkovskij,1974,Sjedinjene Američke Države
9969,Lili,Olma,1992,Ujedinjeno Kraljevstvo
9970,Ekaterina,Sevastjanova,1969,Rusija
9971,Sergej,Nikolajčuk,1946,Sjedinjene Američke Države
9972,Vladimir,Grinevickij,1942,Rusija
9973,Gregor,Samarov,1962,Rusija
9974,Viktorija,Čujkova,1975,Ujedinjeno Kraljevstvo
9975,Ivan,Barkov,1732,Ruska Imperija
9976,Aleksej,Majskij,1949,Rusija
9977,Galina,Poljakova,1986,Srbija
9978,Ilja,Gutman,1947,Sjedinjene Američke Države
9979,Anna,Černičnaja,1987,Italija
9980,Olga,Pavolga,1985,Srbija
9981,Sergej,Gagaev,1977,Sjedinjene Američke Države
9982,Vladimir,Korsun,1958,Poljska
9983,Elena,Korsun,1975,Rusija
9984,Aleks,Poljakov,1963,Rusija
9985,Loran,Lelu,1960,Rusija
9986,Kristina,Lemajte,1958,Srbija
9987,Deni,Atkins,1956,Rusija
9988,Sergej,Agarkov,1990,Rusija
9989,Tatjana,Agarkova,1987,Sjedinjene Američke Države
9990,Rostislav,Beleda,1995,Italija
9991,Gennadij,Derjagin,1941,Rusija
9992,Natalja,Stenjaeva,1980,Rusija
9993,Nikolaj,Olejnikov,1898,Savez Sovjetskih Socijalističkih Republika
9994,Čarlz,Nikoll,1950,Ujedinjeno Kraljevstvo
9995,Roman,Vinilov,1967,Nemačka
9996,Njut,Gingrič,1943,Sjedinjene Američke Države
9997,Skarlet,Uilson,1974,Rusija
9998,Ju.,Korotkova,1986,Rusija
9999,Oleg,Tkačjov,1970,Rusija
10000,Tamara,Želudova,1970,Italija
10001,Feliks,Zalten,1869,Austrija
10002,German,Germanov,1964,Ujedinjeno Kraljevstvo
10003,Vitalevič,Semenov,1972,Sjedinjene Američke Države
10004,Stanislav,Gordeev,1969,Rusija
10005,Aleksandr,Krjukov,1800,Ruska Imperija
10006,Olga,Koval,1963,Sjedinjene Američke Države
10007,Elena,Kutuzova,1978,Rusija
10008,Sergej,Kornev,1935,Srbija
10009,Mihail,Kisličkin,1964,Rusija
10010,Gennadiy,Loginov,1982,Rusija
10011,Valerij,Ševčenko,1940,Rusija
10012,Džulija,Long,1982,Ujedinjeno Kraljevstvo
10013,Vis,Vitalis,1975,Rusija
10014,Larisa,Vorošilova,1949,Rusija
10015,Vladimir,Legojda,1973,Rusija
10016,Maksim,Kabkov,1959,Ujedinjeno Kraljevstvo
10017,Ksenija,Tkačenko,1958,Rusija
10018,Elena,Kobozeva,1975,Francuska
10019,Dmitrij,Šarov,1960,Ujedinjeno Kraljevstvo
10020,E.,Mullajarova,1975,Rusija
10021,Marina,Gračeva,1964,Rusija
10022,Tatjana,Klipina,1982,Poljska
10023,Nikolas,Hammond,1988,Sjedinjene Američke Države
10024,Mila,Vanil,1980,Francuska
10025,Boris,Jarne,1981,Rusija
10026,Lina,Dias,1984,Nemačka
10027,Karlo,Goldoni,1707,Francuska
10028,Boris,Arsenev,1962,Sjedinjene Američke Države
10029,Džanet,Fitč,1955,Sjedinjene Američke Države
10030,Endrju,Robinson,1942,Sjedinjene Američke Države
10031,Marija,Barjatinskaja,1934,Poljska
10032,Ivan,Plotnikov,1977,Nemačka
10033,Vera,Tassan,1960,Poljska
10034,Džejms,Jork,1941,Sjedinjene Američke Države
10035,Marina,Kolesnikova,1953,Sjedinjene Američke Države
10036,Igor,Grinčevskij,1964,Sjedinjene Američke Države
10037,Aleksandr,Butler,1955,Rusija
10038,Grigorij,Zaslavskij,1967,Rusija
10039,Vjačeslav,Popov,1962,Rusija
10040,Igor,Loban,1979,Ujedinjeno Kraljevstvo
10041,Kirill,Haritonov,1993,Rusija
10042,S.,Šahmalova,1974,Rusija
10043,Andrej,Šarij,1975,Ujedinjeno Kraljevstvo
10044,Julija,Ščerbinina,1979,Italija
10045,Jurij,Vidineev,1934,Francuska
10046,Arkadij,Vidineev,1931,Francuska
10047,Diana,Malivani,1978,Sjedinjene Američke Države
10048,Donald,Ingliš,1987,Sjedinjene Američke Države
10049,Emil,Mamedov,1993,Francuska
10050,Luiza,Fuller,1962,Nemačka
10051,Aleksej,Kolik,1982,Italija
10052,Nina,Nesterova,1993,Rusija
10053,Evgenija,Pogudina,1938,Sjedinjene Američke Države
10054,Dmitrij,Divik,1979,Ujedinjeno Kraljevstvo
10055,Konstantin,Suhov,1980,Ujedinjeno Kraljevstvo
10056,Aleksandr,Čakovskij,1944,Rusija
10057,Lada,Bakal,1983,Rusija
10058,Sergej,Dobrunov,1950,Ujedinjeno Kraljevstvo
10059,Genrih,Užegov,1969,Ujedinjeno Kraljevstvo
10060,Darsi,Bell,1981,Sjedinjene Američke Države
10061,Blejk,Snajder,1957,Sjedinjene Američke Države
10062,Džo,Fril,1943,Sjedinjene Američke Države
10063,Stanislav,Logunov,1977,Italija
10064,Lev,Rižkov,1972,Rusija
10065,Vasilij,Pronin,1957,Rusija
10066,Konstantin,Baranov,1968,Ujedinjeno Kraljevstvo
10067,Aleksandrina,Tverskih,1969,Francuska
10068,Elena,Fados,1973,Srbija
10069,Ruslan,Kljauzov,1977,Sjedinjene Američke Države
10070,Katerina,Tarnovskaja,1989,Rusija
10071,Viktor,Tarapata,1979,Rusija
10072,Aleksandr,Kojnov,1968,Sjedinjene Američke Države
10073,Grigor,Elbekjan,1982,Francuska
10074,Elena,Černih,1979,Rusija
10075,Nikolaj,Kun,1877,Savez Sovjetskih Socijalističkih Republika
10076,Džordž Bernard,Šou,1856,Republika Irska
10077,Vladislav,Leonkin,1968,Rusija
10078,Ieronim,Stridonskij,1869,Antički Rim
10079,Laurelin,Makdži,1981,Nemačka
10080,Pavel,Šiškoedov,1988,Ujedinjeno Kraljevstvo
10081,A.,Kuzin,1970,Rusija
10082,P.,Šuškanov,1966,Rusija
10083,Nikolaj,Anciferov,1930,Savez Sovjetskih Socijalističkih Republika
10084,Mihail,Bukanov,1934,Sjedinjene Američke Države
10085,Agata,Goraj,1964,Francuska
10086,Ekaterina,Tjušina,1953,Sjedinjene Američke Države
10087,Veniamin,Hanaev,1934,Rusija
10088,Timofej,Medvedev,1993,Italija
10089,Vik,Džejms,1975,Ujedinjeno Kraljevstvo
10090,svjatitel Ioann,(Maksimovič),1976,Francuska
10091,Keti,Makgerri,1964,Srbija
10092,Toni,Švarc,1952,Sjedinjene Američke Države
10093,Džim,Loer,1949,Rusija
10094,Elena,Ignateva,1961,Srbija
10095,Albert,Stoun,1963,Poljska
10096,Otto,Šjutt,1942,Rusija
10097,Evgenij,Panarin,1968,Rusija
10098,Sergej,Kovalevskij,1988,Rusija
10099,Alfred,Lemann,1858,Kraljevina Danska
10100,Mihail,Parfenov,1988,Rusija
10101,Anna,Kitaeva,1966,Rusija
10102,Najdžel,Kamberlend,1972,Japan
10103,Fedor,Rublev,1944,Rusija
10104,Anton,Nesvetaev,1952,Rusija
10105,Dirk,Guzmann,1983,Sjedinjene Američke Države
10106,Aleksej,Lozovoj,1995,Rusija
10107,Julija,Subbotina,1985,Sjedinjene Američke Države
10108,Irina,Kuznecova,1998,Rusija
10109,Džek,Parker,1981,Poljska
10110,Igor,Moroz,1984,Rusija
10111,Šmiel,Sandler,1930,Rusija
10112,Nikolaj,Abaev,1939,Rusija
10113,Ljudmila,Kinderskaja,1983,Francuska
10114,Šon,Denker,1989,Sjedinjene Američke Države
10115,Ksenija,Vostruhina,1946,Kanada
10116,Devid,Boldačči,1964,Rusija
10117,Ivan,Jaroslavcev,1973,Sjedinjene Američke Države
10118,Aleksandr,Smolin,1924,Savez Sovjetskih Socijalističkih Republika
10119,Aleksandra,Ilina,1986,Francuska
10120,Evgenija,Bogrinceva,1976,Rusija
10121,Marina,Kulešova,1953,Sjedinjene Američke Države
10122,Olga,Smolikova,1965,Srbija
10123,Vladimir,Antonec,1992,Rusija
10124,Lev,Pavlov,1991,Sjedinjene Američke Države
10125,Džon,Krakauer,1954,Sjedinjene Američke Države
10126,Svetlana,Taova,1935,Italija
10127,Melinda di,Lorenco,1991,Rusija
10128,Evgenija,Parizena,1939,Rusija
10129,Andrej,Rakickij,1978,Ujedinjeno Kraljevstvo
10130,Andrej,Ševčenko,1991,Sjedinjene Američke Države
10131,Fedot,Fedotov,1974,Sjedinjene Američke Države
10132,Ekaterina,Martinova,1989,Ujedinjeno Kraljevstvo
10133,Ivan,Treščev,1964,Rusija
10134,S.,Velikanova,1972,Italija
10135,A.,Markova,1955,Nemačka
10136,Grem Makrej,Barnet,1967,Ujedinjeno Kraljevstvo
10137,Marija,Baženova,1906,Nemačka
10138,Ket,Follz,1976,Italija
10139,Ženja,Snežkina,1964,Ujedinjeno Kraljevstvo
10140,Anna,Tereškova,1965,Rusija
10141,Konstantin,Aksakov,1817,Ruska Imperija
10142,Olga,Aleksandrova,1967,Rusija
10143,Ien,Kelli,1966,Ujedinjeno Kraljevstvo
10144,Viven,Vestvud,1941,Ujedinjeno Kraljevstvo
10145,Boris,Borisov,1961,Nemačka
10146,Anton van der,Laak,1977,Japan
10147,Perl,Bak,1892,Sjedinjene Američke Države
10148,Irina,Parfenova,1961,Rusija
10149,Mihail,Leontev,1958,Rusija
10150,Eva,Berger,1989,Rusija
10151,Andrej,Molohov,1986,Rusija
10152,Grant,Karapetjan,1968,Nemačka
10153,Valerian,Albanov,1882,Ruska Imperija
10154,Elena,Rilanina,1969,Rusija
10155,Jurij,Golik,1977,Ukrajina
10156,Leo,Gramm,1955,Rusija
10157,Džovanni,Bokkaččo,1313,Firentinska republika
10158,Diana,Ferdman,1965,Rusija
10159,Aleks,Korb,1988,Poljska
10160,Alen,Gri,1985,Rusija
10161,Harlan,Koben,1962,Sjedinjene Američke Države
10162,Vladimir,Matveev,1989,Rusija
10163,Najdžel,Slejter,1993,Rusija
10164,Tatjana,Kotegova,1988,Srbija
10165,Erin,Lejnvort,1995,Rusija
10166,Aleksandr,Donskoj,1970,Rusija
10167,Arči,Braun,1961,Ujedinjeno Kraljevstvo
10168,Elena,Dovidovič,1971,Francuska
10169,Andrej,Sokolov,1948,Sjedinjene Američke Države
10170,Tatjana,Kazakova,1984,Ujedinjeno Kraljevstvo
10171,Llojd,Aleksander,1924,Sjedinjene Američke Države
10172,Džonatan,Goldštejn,1963,Rusija
10173,Aleksandr,Fedorov,1968,Rusija
10174,Aleksandr,Šahmatov,1828,Ruska Imperija
10175,David,Lagerkranc,1962,Švedska
10176,Nikolaj,Pejčev,1959,Ujedinjeno Kraljevstvo
10177,Andrea,Bolter,1996,Rusija
10178,Oleg,Eršov,1981,Rusija
10179,Igor,Rudenko,1977,Rusija
10180,A.,Štern,1832,Rusija
10181,Anželika,Brnenskaja,1990,Francuska
10182,Čigozi,Obioma,1984,Ujedinjeno Kraljevstvo
10183,Boris,Puškarev,1972,Srbija
10184,Vladimir,Prohoda,1952,Francuska
10185,Georgij,Ved,1977,Rusija
10186,Denis,Kilesov,1992,Rusija
10187,Edvard,Sent-Obin,1960,Ujedinjeno Kraljevstvo
10188,Petr,Ingvin,1986,Rusija
10189,Hempton,Sajdz,1984,Rusija
10190,O.,Efremov,1974,Nemačka
10191,Lourens,Ris,1950,Rusija
10192,Romeo Sarovski (Stran,nuk),1975,Rusija
10193,Aleksej,Trefilov,1971,Francuska
10194,Maks,Dajmont,1943,Rusija
10195,Inna,Kronevald,1939,Nemačka
10196,Vadim,Majorov,1985,Sjedinjene Američke Države
10197,Kennet,Grem,1859,Ujedinjeno Kraljevstvo
10198,Respublika,Armenija,1952,Rusija
10199,Majkl,But,1972,Ujedinjeno Kraljevstvo
10200,Vladimir,Šuljatikov,1872,Ruska Imperija
10201,Rendall,Manro,1989,Rusija
10202,Boris,Romanov,1974,Sjedinjene Američke Države
10203,protoierej Georgij,Orehanov,1970,Nemačka
10204,David,Gvencadze,1964,Francuska
10205,Vasilij,Gavrilenko,1962,Italija
10206,Nikolaj,Pestov,1974,Rusija
10207,Marija,Haustova,1984,Rusija
10208,Erik,Sigal,1937,Sjedinjene Američke Države
10209,Ridžuel,Kallem,1945,Sjedinjene Američke Države
10210,Anna,Efimenko,1979,Ujedinjeno Kraljevstvo
10211,Renat,Bekkin,1979,Rusija
10212,Viktor,Bojko,1973,Sjedinjene Američke Države
10213,Nika,Armani,1981,Rusija
10214,Džek,Entis,1971,Italija
10215,Valerij,Jacenkov,1933,Ujedinjeno Kraljevstvo
10216,Lui,Daniel,1978,Rusija
10217,Mark,Mirskij,1984,Sjedinjene Američke Države
10218,Nikolaj,Bogojavlenskij,1870,Ruska Sovjetska Federativna Socijalistička Republika
10219,Don,Bennett,1992,Sjedinjene Američke Države
10220,Marina,Šermet,1989,Rusija
10221,Nikolaj,Bodrihin,1966,Ujedinjeno Kraljevstvo
10222,Artur,Lojanič,1984,Nemačka
10223,Kerol,Erikson,1990,Nemačka
10224,Anastasija,Kokeeva,1983,Kanada
10225,Karl,Anderson,1961,Francuska
10226,Igor,Ribinskij,1961,Francuska
10227,Aleksej,Bredihin,1995,Rusija
10228,Anatolij,Nagnibeda,1971,Poljska
10229,Julija,Čehonina,1975,Ujedinjeno Kraljevstvo
10230,Evgenija,Monastirskaja,1984,Francuska
10231,Andrej,Safonov,1969,Rusija
10232,Nina,Piz,1994,Sjedinjene Američke Države
10233,Natalja,Regen,1975,Sjedinjene Američke Države
10234,Natalja,Olencova,1976,Ujedinjeno Kraljevstvo
10235,Devid D.,Berns,1942,Sjedinjene Američke Države
10236,Žanna,Ivaškina,1952,Rusija
10237,Galina,Kac,1980,Rusija
10238,Ekaterina,Muhamatulina,1965,Rusija
10239,Nikolas,Epli,1981,Rusija
10240,Olesja,Ananeva,1982,Rusija
10241,Anastasija,Ivahnenko,1934,Rusija
10242,Anvar,Salidžanov,1977,Rusija
10243,Paramahansa,Jogananda,1893,Indija
10244,Valerij,Curkan,1993,Ujedinjeno Kraljevstvo
10245,Šon,Smit,1972,Nemačka
10246,Aleksej,Kudrjašov,1969,Rusija
10247,Tatjana,Mirabilis,1992,Ujedinjeno Kraljevstvo
10248,Gennadij,Garbuzov,1930,Rusija
10249,Džek,Koggins,1982,Rusija
10250,Tatjana,Vega,1995,Rusija
10251,Vladimir,Orlov,1936,Rusija
10252,Ishida,Ryo,1981,Nemačka
10253,Kejt,Brauenn,1978,Rusija
